Price,Open,High,Low,Close,Volume,EMA_100,MACD_Hist,Donchian_Lower_10
2020-11-04,10.81999969482422,10.920000076293944,10.550000190734863,10.720000267028809,15783400,9.677389371435218,0.0823218897133356,9.18000030517578
2020-11-05,10.899999618530272,12.130000114440918,10.850000381469728,11.880000114440918,48560400,9.721005425752164,0.1504160937874881,9.18000030517578
2020-11-06,12.220000267028809,14.960000038146973,12.050000190734863,13.829999923706056,89977600,9.802371653434419,0.30751347932680645,9.18000030517578
2020-11-09,14.960000038146973,15.899999618530272,14.109999656677246,14.670000076293944,60099000,9.8987603350752,0.4406225598387227,9.18000030517578
2020-11-10,14.989999771118164,15.010000228881836,13.18000030517578,14.0,38078700,9.979973001707375,0.4543494826233728,9.18000030517578
2020-11-11,14.56999969482422,15.970000267028809,14.399999618530272,15.960000038146973,47027900,10.098389378666575,0.5593353025537225,9.18000030517578
2020-11-12,16.65999984741211,17.059999465942383,14.40999984741211,14.579999923706056,97904000,10.187134141934683,0.5015910558895507,9.199999809265137
2020-11-13,14.489999771118164,16.0,14.489999771118164,15.800000190734863,76354800,10.298280004287161,0.5096605277098138,9.199999809265137
2020-11-16,15.960000038146973,16.100000381469727,15.010000228881836,15.93000030517578,65326000,10.409799218166143,0.48783486547009725,9.199999809265137
2020-11-17,16.290000915527344,18.75,16.18000030517578,17.850000381469727,116618500,10.557129934271163,0.5615373911082886,9.199999809265137
2020-11-18,18.280000686645508,19.25,17.540000915527344,17.899999618530273,89957900,10.7025332943555,0.5706325838395956,9.220000267028809
2020-11-19,18.5,18.979999542236328,17.959999084472656,18.979999542236328,56225400,10.866443517085814,0.6031880173914619,9.470000267028809
2020-11-20,19.030000686645508,19.65999984741211,18.0,18.149999618530277,72104000,11.010672350777785,0.5254747501092112,9.600000381469728
2020-11-23,18.6299991607666,21.450000762939453,18.56999969482422,21.040000915527344,84716300,11.20927291641639,0.6189251793459078,9.850000381469728
2020-11-24,22.350000381469727,24.270000457763672,20.6299991607666,23.81999969482422,115468800,11.45899027836506,0.8063281122756263,9.850000381469728
2020-11-25,23.959999084472656,29.75,23.690000534057617,29.049999237060547,202563700,11.807327089428338,1.1973102231158368,9.850000381469728
2020-11-27,31.190000534057617,33.5,26.1200008392334,27.65999984741211,207834000,12.12124140146762,1.2701941118709654,9.850000381469728
2020-11-30,28.239999771118164,30.149999618530277,24.11000061035156,27.11000061035156,137243000,12.418048514514826,1.1905913217561768,10.229999542236328
2020-12-01,28.09000015258789,28.13999938964844,24.450000762939453,25.670000076293945,84050000,12.680463396926294,0.9600743432556098,10.4399995803833
2020-12-02,22.239999771118164,23.399999618530277,21.149999618530277,22.51000022888184,149062100,12.875107690628383,0.5350968145151369,10.550000190734863
2020-12-03,23.549999237060547,25.6200008392334,23.5,24.030000686645508,85634300,13.095996660846543,0.30796029677287695,10.850000381469728
2020-12-04,24.8799991607666,25.239999771118164,23.51000022888184,23.850000381469727,56044100,13.308947229571755,0.10754158250298396,12.050000190734863
2020-12-07,24.440000534057617,29.0,24.440000534057617,28.940000534057617,118463700,13.618473037581376,0.2704493585304997,13.18000030517578
2020-12-08,30.6299991607666,31.239999771118164,27.25,28.59000015258789,124754300,13.914938921046852,0.30475871101616026,13.18000030517578
2020-12-09,28.68000030517578,28.850000381469727,25.32999992370605,26.6299991607666,79634700,14.16672229213041,0.15322542559403907,14.399999618530272
2020-12-10,25.541000366210938,28.040000915527344,25.149999618530277,27.040000915527344,57774800,14.421638700514508,0.04405200710928714,14.40999984741211
2020-12-11,27.149999618530277,28.270000457763672,26.059999465942383,27.200000762939453,52764400,14.674675573037774,-0.04890295754058194,14.489999771118164
2020-12-14,28.26000022888184,28.26000022888184,26.729999542236328,27.239999771118164,44734500,14.92349387398986,-0.1343663701664144,15.010000228881836
2020-12-15,26.81999969482422,27.100000381469727,25.520000457763672,26.43000030517578,49273200,15.151345486488593,-0.26459275853747766,16.18000030517578
2020-12-16,25.709999084472656,26.15999984741211,25.11000061035156,25.920000076293945,44013400,15.364586171435233,-0.39630071956078394,17.540000915527344
2020-12-17,26.520000457763672,27.450000762939453,26.049999237060547,27.229999542236328,53829800,15.599544852045156,-0.4049815744899461,17.959999084472656
2020-12-18,26.270000457763672,26.850000381469727,25.799999237060547,25.96999931335449,71042900,15.80490038593247,-0.4991846995987643,18.0
2020-12-21,26.190000534057617,28.700000762939453,25.399999618530277,28.51000022888184,76729100,16.05648652143642,-0.39840830488729484,18.56999969482422
2020-12-22,29.030000686645508,29.420000076293945,26.81999969482422,28.040000915527344,66033100,16.293783836170892,-0.3718885192506671,20.6299991607666
2020-12-23,28.950000762939453,29.38999938964844,28.049999237060547,28.690000534057617,58772200,16.539253473752808,-0.3209782241056698,21.149999618530277
2020-12-24,28.79800033569336,29.15999984741211,27.520000457763672,27.75,26306800,16.76124845447057,-0.35818775282821846,21.149999618530277
2020-12-28,28.38999938964844,28.59000015258789,25.399999618530277,25.6299991607666,55878700,16.93686728033782,-0.5231669754426238,21.149999618530277
2020-12-29,25.75,26.18199920654297,24.34000015258789,24.65999984741211,47302400,17.08980059849771,-0.6849984692822741,21.149999618530277
2020-12-30,24.96999931335449,25.90999984741211,24.6299991607666,25.100000381469727,34586700,17.248418415982304,-0.7448294070690711,21.149999618530277
2020-12-31,24.6299991607666,24.71999931335449,23.520000457763672,23.549999237060547,39922500,17.373202194617516,-0.8628915770071375,23.5
2021-01-04,23.90999984741211,24.5,22.5,23.3700008392334,44970400,17.491950682629714,-0.9218658619348796,22.5
2021-01-05,23.18000030517578,24.670000076293945,22.88999938964844,24.600000381469727,29050400,17.632704142012685,-0.8486295824981969,22.5
2021-01-06,24.1200008392334,24.459999084472656,23.25,23.540000915527344,32732900,17.74968031574565,-0.8405736378155486,22.5
2021-01-07,24.020000457763672,25.190000534057617,23.670000076293945,25.0,32240000,17.893251002562565,-0.7110575124733571,22.5
2021-01-08,25.700000762939453,26.440000534057617,24.700000762939453,25.200000762939453,41313800,18.037939116629435,-0.5909914536655241,22.5
2021-01-11,24.61000061035156,26.600000381469727,24.309999465942383,25.93000030517578,32609000,18.194217556006592,-0.4479723016965612,22.5
2021-01-12,26.34000015258789,26.420000076293945,25.51000022888184,26.18000030517578,26887200,18.352351867871327,-0.32767532581168424,22.5
2021-01-13,25.709999084472656,27.43000030517578,25.1299991607666,25.5,51216600,18.493889454646155,-0.28652994442843316,22.5
2021-01-14,25.450000762939453,25.6200008392334,24.3700008392334,24.920000076293945,32908000,18.62113916992631,-0.29011730751054976,22.5
2021-01-15,26.26000022888184,28.0,25.459999084472656,25.63999938964844,92285500,18.760126501009914,-0.23793008240322489,22.5
2021-01-19,26.809999465942383,27.540000915527344,26.0,26.6200008392334,48675800,18.91576757701434,-0.13638514681958103,22.5
2021-01-20,27.290000915527344,27.299999237060547,25.700000762939453,26.34000015258789,37459000,19.06278208346134,-0.08932645124748995,22.5
2021-01-21,26.420000076293945,26.68000030517578,25.299999237060547,25.979999542236328,29891400,19.199756686605397,-0.08378738510869477,22.5
2021-01-22,25.850000381469727,32.650001525878906,25.81999969482422,32.58000183105469,156844700,19.46471203600043,0.33979970825863104,22.5
2021-01-25,34.459999084472656,39.58000183105469,29.559999465942383,36.22999954223633,191345300,19.79669792721302,0.8141691981121393,22.5
2021-01-26,35.13999938964844,36.869998931884766,34.31999969482422,35.369998931884766,65870000,20.10508012532533,1.005827664754312,22.5
2021-01-27,32.970001220703125,45.0,32.25,39.0,170758800,20.479236954526808,1.2944902184994547,22.5
2021-01-28,39.540000915527344,42.0,33.099998474121094,35.65999984741211,85250700,20.779846120722556,1.1810612869317594,22.5
2021-01-29,36.61000061035156,38.0099983215332,34.65999984741211,35.18000030517578,42030900,21.06499768873153,1.0013820140944043,22.5
2021-02-01,35.33000183105469,35.619998931884766,32.58000183105469,33.959999084472656,43460900,21.320344251023435,0.7400898647099048,22.5
2021-02-02,34.099998474121094,34.20000076293945,30.5,31.020000457763672,69647900,21.512416651156904,0.3298886809151611,22.88999938964844
2021-02-03,32.38999938964844,32.95000076293945,31.3799991607666,31.76000022888184,35312000,21.715339098240566,0.08195464064795033,23.25
2021-02-04,32.58000183105469,33.18000030517578,31.049999237060547,32.04999923706055,31565000,21.919985833662743,-0.08018117422150528,23.670000076293945
2021-02-05,32.61000061035156,35.20000076293945,31.75,34.04999923706055,62375300,22.16018411887854,-0.07072987872834702,24.309999465942383
2021-02-08,37.220001220703125,39.220001220703125,35.88999938964844,36.04999923706055,72376000,22.435229962802936,0.04593464851890294,24.309999465942383
2021-02-09,36.900001525878906,38.255001068115234,36.130001068115234,38.16999816894531,44243200,22.7468095312414,0.23123596220476195,24.3700008392334
2021-02-10,38.150001525878906,38.2400016784668,35.0,35.70000076293945,45177200,23.00330836751265,0.1563938061076029,24.3700008392334
2021-02-11,35.790000915527344,35.97999954223633,32.61000061035156,33.11000061035156,52094900,23.203440887172825,-0.08559263559752894,24.3700008392334
2021-02-12,33.36000061035156,33.650001525878906,31.34000015258789,31.90999984741211,60925600,23.375847995296375,-0.3307549515755315,25.299999237060547
2021-02-16,30.020000457763672,30.440000534057617,27.299999237060547,27.84000015258789,180294300,23.464247047916007,-0.7474587998583586,25.299999237060547
2021-02-17,27.989999771118164,29.729999542236328,27.0,27.07999992370605,151007000,23.535846114763334,-1.0368972100262637,25.299999237060547
2021-02-18,24.989999771118164,26.309999465942383,24.5,25.170000076293945,313175100,23.568205599150076,-1.3024222599511086,24.5
2021-02-19,27.020000457763672,29.959999084472656,26.899999618530277,29.0,320063700,23.67576588431542,-1.16975775758792,24.5
2021-02-22,29.959999084472656,30.190000534057617,27.535999298095703,28.0,183049500,23.76139428264581,-1.1000434473189218,24.5
2021-02-23,25.959999084472656,27.459999084472656,23.899999618530277,26.75,145289400,23.820574593880547,-1.0868868316704812,23.899999618530277
2021-02-24,26.709999084472656,27.229999542236328,25.75,26.38999938964844,90095700,23.871454292806643,-1.0505942580476653,23.899999618530277
2021-02-25,25.81999969482422,26.440000534057617,23.149999618530277,23.959999084472656,161776400,23.87320765501785,-1.1314110586639416,23.149999618530277
2021-02-26,24.200000762939453,24.5,22.700000762939453,23.899999618530277,119588600,23.87373818894879,-1.12756656456654,22.700000762939453
2021-03-01,25.190000534057617,25.899999618530277,24.6200008392334,24.809999465942383,85059900,23.89227801621599,-1.0063865034708224,22.700000762939453
2021-03-02,25.0,25.59000015258789,24.26000022888184,24.479999542236328,73997000,23.903916066236192,-0.8948553713061675,22.700000762939453
2021-03-03,24.989999771118164,25.167999267578125,23.43000030517578,23.59000015258789,79046200,23.897699909530285,-0.8289169483629533,22.700000762939453
2021-03-04,24.850000381469727,25.559999465942383,23.049999237060547,24.729999542236328,161611200,23.91418109037595,-0.6635727043255324,22.700000762939453
2021-03-05,24.36000061035156,24.68000030517578,20.18000030517578,23.950000762939453,173468600,23.914890390822755,-0.5656078171840568,20.18000030517578
2021-03-08,23.770000457763672,24.57999992370605,22.399999618530277,22.520000457763672,94432800,23.8872688079899,-0.5552029310866016,20.18000030517578
2021-03-09,23.3799991607666,24.739999771118164,23.100000381469727,24.26000022888184,99586500,23.89464962820558,-0.3966569796900703,20.18000030517578
2021-03-10,25.030000686645508,26.239999771118164,24.270000457763672,24.75,103212800,23.911587259330222,-0.23243833757031407,20.18000030517578
2021-03-11,25.950000762939453,26.84000015258789,25.57999992370605,26.729999542236328,84788700,23.967397403546187,0.02234530308850058,20.18000030517578
2021-03-12,25.739999771118164,26.920000076293945,25.18000030517578,26.920000076293945,58721900,24.025864783204558,0.20625266643904538,20.18000030517578
2021-03-15,27.350000381469727,27.46999931335449,26.309999465942383,26.790000915527344,56101500,24.080600152161445,0.3152036999016019,20.18000030517578
2021-03-16,26.75,27.100000381469727,25.229999542236328,25.61000061035156,73615100,24.110885309749367,0.30373513169534205,20.18000030517578
2021-03-17,24.520000457763672,25.729999542236328,24.299999237060547,25.209999084472656,77081700,24.132649938951808,0.26647651744563183,20.18000030517578
2021-03-18,24.729999542236328,25.18000030517578,23.780000686645508,23.979999542236328,57141400,24.129627158818828,0.16143047183487336,20.18000030517578
2021-03-19,24.01000022888184,24.56999969482422,23.38999938964844,24.31999969482422,57915900,24.133396912007054,0.11922904481785457,20.18000030517578
2021-03-22,24.88999938964844,24.920000076293945,23.86000061035156,24.21999931335449,46208100,24.135111811043636,0.09027812249881717,20.18000030517578
2021-03-23,24.0,24.104999542236328,23.100000381469727,23.26000022888184,50169700,24.117782868822612,0.01606114479220455,20.18000030517578
2021-03-24,23.299999237060547,23.48500061035156,21.75,21.8799991607666,69271900,24.073470320148235,-0.10947729486566615,20.18000030517578
2021-03-25,21.200000762939453,22.799999237060547,21.049999237060547,22.57999992370605,74592600,24.043896648931558,-0.12761172166899537,20.18000030517578
2021-03-26,22.6299991607666,23.049999237060547,21.76000022888184,22.57999992370605,57916400,24.014908594966695,-0.12185831779234535,20.18000030517578
2021-03-29,22.479999542236328,22.5,21.38999938964844,21.729999542236328,57647400,23.969662871150252,-0.15540138620179977,20.18000030517578
2021-03-30,21.36000061035156,22.09000015258789,20.86000061035156,22.040000915527344,52039700,23.931451743316135,-0.13743354586085044,20.18000030517578
2021-03-31,22.5,23.850000381469727,22.3799991607666,23.290000915527344,61458500,23.918749746726256,-0.027819814529055353,20.18000030517578
2021-04-01,23.950000762939453,23.950000762939453,22.729999542236328,23.06999969482422,51788800,23.901942815005423,0.03974101614562753,20.18000030517578
2021-04-05,23.780000686645508,24.450000762939453,23.34000015258789,23.440000534057617,65374300,23.892795443105467,0.11496422830373754,20.86000061035156
2021-04-06,23.549999237060547,23.61000061035156,22.82999992370605,23.270000457763672,41933500,23.880462869138302,0.15632312402933635,20.86000061035156
2021-04-07,23.0,23.549999237060547,22.809999465942383,22.899999618530277,32766200,23.861047755264877,0.16116854714647522,20.86000061035156
2021-04-08,23.200000762939453,23.600000381469727,22.739999771118164,23.40999984741211,35905500,23.852116113525216,0.1986663045338315,20.86000061035156
2021-04-09,23.459999084472656,24.350000381469727,23.3700008392334,24.040000915527344,54082700,23.855836604653973,0.261869590578514,20.86000061035156
2021-04-12,24.520000457763672,24.549999237060547,22.729999542236328,23.34000015258789,68620800,23.845622021444743,0.252396919794996,20.86000061035156
2021-04-13,23.190000534057617,25.65900039672852,23.1200008392334,25.420000076293945,83913500,23.876797824511065,0.3747068258924964,20.86000061035156
2021-04-14,25.350000381469727,26.200000762939453,23.649999618530277,23.700000762939453,108793800,23.873296892598756,0.3298427042713634,20.86000061035156
2021-04-15,24.01000022888184,24.059999465942383,22.690000534057617,23.149999618530277,58849300,23.858974174300368,0.2564637637348052,20.86000061035156
2021-04-16,22.86000061035156,23.26000022888184,22.299999237060547,22.46999931335449,46627700,23.83146972160837,0.16017815690856163,20.86000061035156
2021-04-19,22.149999618530277,22.32999992370605,21.530000686645508,21.940000534057617,45753900,23.794014886211325,0.06379021457243883,20.86000061035156
2021-04-20,21.959999084472656,22.549999237060547,21.239999771118164,21.780000686645508,47123100,23.754133416912993,-0.0041419778224508486,20.86000061035156
2021-04-21,21.649999618530277,22.63999938964844,21.43000030517578,22.6299991607666,42641400,23.731873332632865,0.013787634089605927,20.86000061035156
2021-04-22,22.940000534057617,23.51000022888184,22.51000022888184,22.86000061035156,51346400,23.71460852625106,0.04499567515114189,20.86000061035156
2021-04-23,22.88999938964844,23.549999237060547,22.739999771118164,23.40999984741211,32052800,23.70857667122454,0.10320935825450861,20.86000061035156
2021-04-26,23.690000534057617,24.26000022888184,23.459999084472656,24.11000061035156,33667600,23.716525660118144,0.18463550908774828,20.86000061035156
2021-04-27,24.170000076293945,24.26000022888184,23.56999969482422,23.8799991607666,27678300,23.719762759140885,0.21657090139513024,20.86000061035156
2021-04-28,23.670000076293945,24.170000076293945,23.420000076293945,23.850000381469727,22068100,23.72234172195928,0.22808243330135292,21.239999771118164
2021-04-29,23.8700008392334,24.13999938964844,22.809999465942383,23.3700008392334,36770100,23.715364674776588,0.1969513882508354,21.239999771118164
2021-04-30,23.18000030517578,23.549999237060547,22.84000015258789,23.040000915527344,24717300,23.701991134989473,0.14984847608614665,21.239999771118164
2021-05-03,23.01000022888184,23.07999992370605,22.209999084472656,22.299999237060547,33934400,23.674228919188902,0.06869703039211406,21.239999771118164
2021-05-04,21.940000534057617,22.200000762939453,20.8700008392334,21.63999938964844,63429600,23.633947146326715,-0.02459232807790518,20.8700008392334
2021-05-05,21.809999465942383,21.940000534057617,20.96999931335449,21.149999618530277,39134700,23.584760066568368,-0.10969405419300293,20.8700008392334
2021-05-06,21.020000457763672,21.020000457763672,19.40999984741211,20.09000015258789,92201100,23.51555689995489,-0.22132879182408066,19.40999984741211
2021-05-07,20.299999237060547,20.75,19.57999992370605,19.75,63725500,23.440991416787465,-0.29728870241385075,19.40999984741211
2021-05-10,19.280000686645508,19.299999237060547,18.18000030517578,18.46999931335449,104670500,23.342555929590773,-0.4062174355022613,18.18000030517578
2021-05-11,17.200000762939453,20.299999237060547,17.05500030517578,20.209999084472656,203230500,23.280525100974575,-0.3364449379882939,17.05500030517578
2021-05-12,20.0,20.0,18.51000022888184,18.88999938964844,128281500,23.193583997779996,-0.3528387518944218,17.05500030517578
2021-05-13,19.13999938964844,19.46999931335449,17.81999969482422,18.3700008392334,87811600,23.098067499590954,-0.3705221546901961,17.05500030517578
2021-05-14,18.81999969482422,20.200000762939453,18.530000686645508,20.07999992370605,79409500,23.038303785216996,-0.24492911930660455,17.05500030517578
2021-05-17,19.729999542236328,20.489999771118164,19.6299991607666,20.459999084472656,50039600,22.987248246588393,-0.12043622764714701,17.05500030517578
2021-05-18,20.520000457763672,21.6200008392334,20.26000022888184,21.239999771118164,59672400,22.95264926687611,0.022642653573461846,17.05500030517578
2021-05-19,20.100000381469727,21.03499984741211,19.940000534057617,20.670000076293945,45314000,22.907448292805178,0.08366496391433786,17.05500030517578
2021-05-20,20.75,20.809999465942383,20.280000686645508,20.61000061035156,46302400,22.861954279291243,0.12241324876235682,17.05500030517578
2021-05-21,20.84000015258789,21.15999984741211,20.46999931335449,20.75,35372900,22.820133402473594,0.1576538120052252,17.05500030517578
2021-05-24,21.059999465942383,21.520000457763672,20.674999237060547,21.21999931335449,46596800,22.788447578926682,0.20954893400766794,17.05500030517578
2021-05-25,21.420000076293945,22.11000061035156,21.280000686645508,21.479999542236328,49890800,22.762537716814002,0.25528312735731085,17.05500030517578
2021-05-26,21.57999992370605,22.239999771118164,21.489999771118164,22.1200008392334,42958300,22.749814214287653,0.31842724652646126,17.05500030517578
2021-05-27,22.01000022888184,22.700000762939453,21.649999618530277,22.700000762939453,76230500,22.748827809310463,0.3846185432700736,17.05500030517578
2021-05-28,23.0,24.75,22.76000022888184,22.950000762939453,111846000,22.7528114321546,0.4273134470811255,17.05500030517578
2021-06-01,23.190000534057617,23.350000381469727,22.36000061035156,23.059999465942383,52695500,22.758894363516735,0.4431346401067399,17.05500030517578
2021-06-02,23.020000457763672,24.84000015258789,22.81999969482422,24.450000762939453,86473200,22.79238161895085,0.5219593205081837,17.05500030517578
2021-06-03,24.13999938964844,24.26000022888184,23.34000015258789,23.6299991607666,48164200,22.8089681049274,0.49391437328992494,17.05500030517578
2021-06-04,23.709999084472656,24.489999771118164,23.5,24.030000686645508,42537600,22.833146967931714,0.4770877950808082,17.05500030517578
2021-06-07,24.0,24.76000022888184,23.790000915527344,24.459999084472656,49641000,22.865361861328562,0.46900170096466437,17.05500030517578
2021-06-08,24.850000381469727,25.229999542236328,23.93000030517578,24.3799991607666,53488600,22.895354679139214,0.43320200818492355,17.05500030517578
2021-06-09,24.450000762939453,24.739999771118164,24.170000076293945,24.170000076293945,36006200,22.92059518205317,0.3726250499733731,17.81999969482422
2021-06-10,24.0,24.38999938964844,23.440000534057617,24.13999938964844,35482900,22.94474180002535,0.3103315154297525,17.81999969482422
2021-06-11,24.1200008392334,24.709999084472656,24.030000686645508,24.670000076293945,33113100,22.97890533024849,0.2852582651936051,18.530000686645508
2021-06-14,24.729999542236328,25.149999618530277,24.46999931335449,25.0,51801500,23.01892700687723,0.27141460655287264,19.6299991607666
2021-06-15,25.030000686645508,25.549999237060547,24.38999938964844,24.40999984741211,46693200,23.046473003719505,0.20600428146129468,19.940000534057617
2021-06-16,24.09000015258789,24.940000534057617,23.86000061035156,24.799999237060547,58452600,23.081196295468832,0.17377364207747892,19.940000534057617
2021-06-17,24.68000030517578,25.459999084472656,24.549999237060547,25.450000762939453,64408400,23.128103314626664,0.18022563391380753,20.280000686645508
2021-06-18,25.59000015258789,25.940000534057617,25.020000457763672,25.3700008392334,65852600,23.172497325014916,0.16358716774673832,20.46999931335449
2021-06-21,25.100000381469727,25.549999237060547,24.51000022888184,25.420000076293945,54805000,23.217002329990738,0.14127166022269744,20.674999237060547
2021-06-22,25.38999938964844,25.520000457763672,24.959999084472656,25.399999618530277,46171100,23.260229999070727,0.1117785052561131,21.280000686645508
2021-06-23,25.459999084472656,26.350000381469727,25.34000015258789,26.270000457763672,53362200,23.319829414094347,0.1358756575902571,21.489999771118164
2021-06-24,26.489999771118164,26.709999084472656,26.170000076293945,26.530000686645508,48419400,23.38339716206566,0.15306046179124633,21.649999618530277
2021-06-25,26.57999992370605,27.01000022888184,26.2450008392334,26.780000686645508,140832700,23.450656637799913,0.16402483726580863,22.36000061035156
2021-06-28,26.979999542236328,27.5,26.86000061035156,27.3799991607666,42184600,23.528465400630935,0.19247783701943777,22.36000061035156
2021-06-29,27.3799991607666,27.440000534057617,26.440000534057617,26.6299991607666,38478900,23.589881910732633,0.14380836969614186,22.81999969482422
2021-06-30,26.479999542236328,26.920000076293945,26.209999084472656,26.36000061035156,28957100,23.644735746368653,0.07965617079670129,23.34000015258789
2021-07-01,26.100000381469727,26.1299991607666,24.59000015258789,24.71999931335449,55429800,23.66602809422976,-0.078449267268202,23.440000534057617
2021-07-02,25.0,25.34000015258789,24.32999992370605,24.440000534057617,29389500,23.68135428115704,-0.20018364193056537,23.440000534057617
2021-07-06,24.600000381469727,25.200000762939453,24.46999931335449,24.68000030517578,28764500,23.701129449949494,-0.2590984699114848,23.440000534057617
2021-07-07,24.229999542236328,24.26000022888184,22.71999931335449,22.88999938964844,66937300,23.685067468557392,-0.4045101739612442,22.71999931335449
2021-07-08,22.43000030517578,23.209999084472656,22.25,23.07999992370605,34612600,23.67308593301578,-0.4692326950217126,22.25
2021-07-09,22.959999084472656,23.38999938964844,22.76000022888184,23.290000915527344,22492400,23.665500091085317,-0.47764207917311385,22.25
2021-07-12,23.26000022888184,23.4950008392334,22.8799991607666,22.950000762939453,23457200,23.651331787557677,-0.48432579148134647,22.25
2021-07-13,22.979999542236328,22.989999771118164,22.420000076293945,22.450000762939453,24748800,23.62754305439692,-0.4986844548917959,22.25
2021-07-14,22.489999771118164,22.6200008392334,21.51000022888184,21.559999465942383,33796200,23.5866015971998,-0.5408532930160772,21.51000022888184
2021-07-15,21.71999931335449,22.05500030517578,21.01000022888184,21.46999931335449,31871000,23.544688680688008,-0.5459555315573907,21.01000022888184
2021-07-16,21.600000381469727,21.709999084472656,21.239999771118164,21.3700008392334,19503100,23.50162555511465,-0.5269514022345599,21.01000022888184
2021-07-19,20.96999931335449,21.690000534057617,20.549999237060547,21.540000915527344,30314400,23.462781502845594,-0.4754023908557266,20.549999237060547
2021-07-20,21.6299991607666,22.350000381469727,21.21999931335449,22.18000030517578,22954000,23.43737989497094,-0.37507936587354557,20.549999237060547
2021-07-21,22.270000457763672,22.68000030517578,22.1200008392334,22.520000457763672,20437300,23.41921396552129,-0.26773520153066344,20.549999237060547
2021-07-22,22.549999237060547,22.670000076293945,21.8799991607666,22.06999969482422,17468900,23.392496851250062,-0.21142327169245978,20.549999237060547
2021-07-23,22.01000022888184,22.07999992370605,21.51000022888184,21.809999465942383,17653300,23.36116026936278,-0.17744205558590187,20.549999237060547
2021-07-26,21.799999237060547,22.299999237060547,21.479999542236328,22.1299991607666,16267900,23.33678084146979,-0.12181998324526155,20.549999237060547
2021-07-27,21.959999084472656,22.11000061035156,21.09000015258789,21.68000030517578,23078700,23.303973306097628,-0.10441149866037869,20.549999237060547
2021-07-28,21.75,22.614999771118164,21.690000534057617,22.559999465942383,25073600,23.28924115084703,-0.026751790876905823,20.549999237060547
2021-07-29,22.780000686645508,22.850000381469727,22.13999938964844,22.18000030517578,19219100,23.26727598558621,0.004251989587000349,20.549999237060547
2021-07-30,21.850000381469727,22.4060001373291,21.709999084472656,21.709999084472656,15889200,23.236438819227523,-0.0013659430690043939,20.549999237060547
2021-08-02,21.90999984741211,22.3700008392334,21.479999542236328,22.100000381469727,21372900,23.213935087786776,0.025243310102427752,20.549999237060547
